Time - piezo	Amplitude - piezo	Unnamed: 2	Unnamed: 3	Frequency [Hz] - piezo (Power Spectrum)	Amplitude - piezo (Power Spectrum)
0.01685	-0.00196484			1685.0	9.17541e-10
0.0169	0.0018577			1690.0	6.4335e-10
0.01695	-0.00069066			1695.0	2.9381e-10
0.017	-0.00196484			1700.0	2.78778e-09
0.01705	-0.00069066			1705.0	1.49445e-09
0.0171	-0.00323902			1710.0	8.06293e-10
0.01715	-0.00196484			1715.0	1.35413e-09
0.0172	-0.00323902			1720.0	4.58891e-10
0.01725	-0.00578737			1725.0	7.94107e-10
0.0173	-0.00578737			1730.0	4.42908e-10
0.01735	-0.00706155			1735.0	2.81778e-09
0.0174	-0.00196484			1740.0	1.86899e-09
0.01745	-0.00833573			1745.0	5.819e-10
0.0175	-0.00960991			1750.0	4.59424e-11
0.01755	-0.0134324			1755.0	4.44084e-10
0.0176	-0.00706155			1760.0	2.10166e-09
0.01765	-0.0045132			1765.0	1.30796e-09
0.0177	-0.00706155			1770.0	3.4244e-09
0.01775	-0.00833573			1775.0	2.15299e-10
0.0178	-0.00833573			1780.0	2.67254e-09
0.01785	-0.00706155			1785.0	3.79959e-09
0.0179	-0.00196484			1790.0	1.07713e-09
0.01795	-0.00323902			1795.0	5.95648e-10
0.018	-0.00196484			1800.0	3.97022e-10
0.01805	-0.00323902			1805.0	8.26279e-10
0.0181	-0.00323902			1810.0	7.83981e-10
0.01815	-0.00069066			1815.0	3.55384e-09
0.0182	-0.00323902			1820.0	3.00287e-09
0.01825	-0.0045132			1825.0	1.06756e-09
0.0183	-0.00706155			1830.0	2.2127e-10
0.01835	-0.00323902			1835.0	2.8569e-10
0.0184	-0.00069066			1840.0	6.99275e-10
0.01845	0.000583518			1845.0	4.31065e-09
0.0185	-0.0045132			1850.0	3.78118e-09
0.01855	-0.00706155			1855.0	2.4888e-10
0.0186	-0.00578737			1860.0	7.86838e-10
0.01865	-0.0045132			1865.0	1.7796e-09
0.0187	-0.0045132			1870.0	5.61888e-09
0.01875	-0.00706155			1875.0	6.11665e-09
0.0188	-0.00833573			1880.0	2.10493e-09
0.01885	-0.00833573			1885.0	7.26443e-09
0.0189	-0.0045132			1890.0	2.03397e-09
0.01895	-0.00833573			1895.0	3.81458e-09
0.019	-0.017255			1900.0	1.06826e-08
0.01905	-0.0134324			1905.0	6.00186e-09
0.0191	-0.0121583			1910.0	6.44794e-10
0.01915	-0.0134324			1915.0	5.96271e-10
0.0192	-0.00833573			1920.0	2.23877e-09
0.01925	-0.00960991			1925.0	5.75839e-09
0.0193	-0.00833573			1930.0	6.82073e-09
0.01935	-0.0121583			1935.0	6.11494e-09
0.0194	-0.00960991			1940.0	1.14498e-08
0.01945	-0.00706155			1945.0	8.48553e-09
0.0195	-0.0045132			1950.0	3.37424e-09
0.01955	-0.00196484			1955.0	1.90288e-09
0.0196	-0.00578737			1960.0	1.75149e-10
0.01965	-0.0045132			1965.0	7.24543e-10
0.0197	-0.00196484			1970.0	3.4453e-09
0.01975	0.000583518			1975.0	3.22125e-09
0.0198	-0.00069066			1980.0	1.61964e-09
0.01985	-0.00323902			1985.0	2.22158e-09
0.0199	-0.00196484			1990.0	6.07638e-09
0.01995	0.00313188			1995.0	7.65682e-09
0.02	0.0018577			2000.0	2.99457e-09
0.02005	0.00313188			2005.0	3.05317e-09
0.0201	0.0018577			2010.0	9.99915e-11
0.02015	0.00313188			2015.0	2.43322e-09
0.0202	0.00313188			2020.0	3.33709e-10
0.02025	0.00568023			2025.0	2.72848e-11
0.0203	0.00695441			2030.0	4.07435e-09
0.02035	0.00695441			2035.0	9.75943e-09
0.0204	-0.00196484			2040.0	4.48019e-09
0.02045	0.0018577			2045.0	3.1075e-10
0.0205	0.0018577			2050.0	5.51526e-09
0.02055	0.0018577			2055.0	5.13696e-09
0.0206	0.000583518			2060.0	3.22005e-08
0.02065	-0.00196484			2065.0	1.23067e-08
0.0207	-0.00196484			2070.0	7.34103e-09
0.02075	-0.00323902			2075.0	1.84946e-09
0.0208	0.000583518			2080.0	3.72488e-09
0.02085	0.00313188			2085.0	1.27036e-08
0.0209	-0.00069066			2090.0	2.53855e-08
0.02095	-0.0045132			2095.0	6.90178e-09
0.021	-0.00196484			2100.0	2.02597e-08
0.02105	-0.00196484			2105.0	3.88627e-08
0.0211	0.00313188			2110.0	2.62186e-08
0.02115	0.00313188			2115.0	4.73321e-08
0.0212	0.00313188			2120.0	5.53684e-08
0.02125	0.00313188			2125.0	2.28652e-08
0.0213	0.00695441			2130.0	2.93347e-08
0.02135	0.00822859			2135.0	2.51489e-08
0.0214	0.00440605			2140.0	2.77667e-08
0.02145	0.00568023			2145.0	1.65493e-08
0.0215	0.000583518			2150.0	2.56127e-08
0.02155	0.00568023			2155.0	4.09889e-08
0.0216	0.0107769			2160.0	3.41076e-08
0.02165	0.0120511			2165.0	2.7911e-08
0.0217	0.00950277			2170.0	8.33747e-08
0.02175	0.0120511			2175.0	1.76151e-07
0.0218	0.00822859			2180.0	3.9563e-07
0.02185	0.0133253			2185.0	4.8979e-07
0.0219	0.0133253			2190.0	3.06079e-07
0.02195	0.018422			2195.0	8.74695e-08
0.022	0.0145995			2200.0	1.20203e-08
