Time - soundlvl	Amplitude - soundlvl	Unnamed: 2	Unnamed: 3	Frequency (Hz) - soundlvl (Power Spectrum)	Amplitude - soundlvl (Power Spectrum)
0.02245	1.32607			2245.0	7.64115e-08
0.0225	1.38219			2250.0	4.29643e-07
0.02255	1.40004			2255.0	3.63708e-08
0.0226	1.39239			2260.0	1.85334e-07
0.02265	1.36688			2265.0	6.93845e-08
0.0227	1.30821			2270.0	6.04872e-07
0.02275	1.23424			2275.0	2.20941e-06
0.0228	1.28016			2280.0	5.44784e-06
0.02285	1.34903			2285.0	3.50709e-06
0.0229	1.31076			2290.0	1.04721e-06
0.02295	1.29546			2295.0	1.87803e-06
0.023	1.2725			2300.0	2.20254e-06
0.02305	1.29036			2305.0	2.2805e-07
0.0231	1.40259			2310.0	7.29995e-07
0.02315	1.43575			2315.0	7.32893e-07
0.0232	1.38219			2320.0	1.12634e-06
0.02325	1.35668			2325.0	6.95032e-07
0.0233	1.45361			2330.0	6.44801e-09
0.02335	1.53523			2335.0	4.5198e-07
0.0234	1.48167			2340.0	6.80736e-07
0.02345	1.40259			2345.0	2.48358e-07
0.0235	1.4077			2350.0	6.55773e-07
0.02355	1.49187			2355.0	2.88515e-06
0.0236	1.51483			2360.0	1.37852e-06
0.02365	1.45616			2365.0	4.59085e-08
0.0237	1.36688			2370.0	2.76659e-07
0.02375	1.41535			2375.0	3.15955e-07
0.0238	1.46126			2380.0	2.60439e-06
0.02385	1.4281			2385.0	2.72853e-06
0.0239	1.46891			2390.0	2.8861e-07
0.02395	1.45361			2395.0	2.19003e-06
0.024	1.34903			2400.0	5.53666e-07
0.02405	1.33372			2405.0	1.13744e-06
0.0241	1.44086			2410.0	1.36029e-06
0.02415	1.44596			2415.0	1.10803e-06
0.0242	1.38984			2420.0	4.0928e-07
0.02425	1.42045			2425.0	2.83898e-07
0.0243	1.48422			2430.0	1.31034e-07
0.02435	1.4179			2435.0	2.70665e-07
0.0244	1.32352			2440.0	5.65997e-07
0.02445	1.37198			2445.0	2.95345e-06
0.0245	1.45361			2450.0	2.95489e-06
0.02455	1.49442			2455.0	1.95687e-06
0.0246	1.42555			2460.0	2.75032e-07
0.02465	1.33372			2465.0	4.27764e-07
0.0247	1.29291			2470.0	6.83756e-06
0.02475	1.29036			2475.0	1.3564e-05
0.0248	1.24189			2480.0	1.49147e-05
0.02485	1.22659			2485.0	5.0315e-06
0.0249	1.2623			2490.0	6.01625e-08
0.02495	1.33372			2495.0	7.13805e-08
0.025	1.32607			2500.0	8.61561e-08
0.02505	1.29036			2505.0	4.94562e-07
0.0251	1.2521			2510.0	7.92649e-06
0.02515	1.22149			2515.0	1.12428e-05
0.0252	1.24444			2520.0	2.61658e-06
0.02525	1.32352			2525.0	1.46838e-06
0.0253	1.38474			2530.0	3.7184e-07
0.02535	1.33117			2535.0	2.99734e-06
0.0254	1.32352			2540.0	5.58547e-06
0.02545	1.38219			2545.0	8.64451e-06
0.0255	1.4383			2550.0	4.53418e-06
