Time - piezo	Amplitude - piezo	Unnamed: 2	Unnamed: 3	Frequency [Hz] - piezo (Power Spectrum)	Amplitude - piezo (Power Spectrum)
0.02355	-0.00960991			2355.0	1.3854e-08
0.0236	-0.0108841			2360.0	4.17071e-08
0.02365	-0.00960991			2365.0	4.40982e-08
0.0237	-0.0108841			2370.0	3.13383e-08
0.02375	-0.0147066			2375.0	5.12993e-09
0.0238	-0.0159808			2380.0	3.7765e-09
0.02385	-0.0134324			2385.0	2.07721e-09
0.0239	-0.00833573			2390.0	1.92715e-08
0.02395	-0.0108841			2395.0	1.28925e-08
0.024	-0.0121583			2400.0	9.70829e-09
0.02405	-0.0134324			2405.0	2.7353e-08
0.0241	-0.00960991			2410.0	2.46354e-08
0.02415	-0.0108841			2415.0	1.81915e-09
0.0242	-0.00706155			2420.0	3.49347e-09
0.02425	-0.00833573			2425.0	5.55355e-09
0.0243	-0.00578737			2430.0	4.56282e-09
0.02435	-0.00833573			2435.0	2.32989e-08
0.0244	-0.00706155			2440.0	1.51947e-08
0.02445	-0.00578737			2445.0	1.04414e-09
0.0245	-0.00323902			2450.0	2.65001e-09
0.02455	-0.0045132			2455.0	1.28855e-08
0.0246	-0.00323902			2460.0	1.61857e-09
0.02465	-0.00578737			2465.0	2.63857e-09
0.0247	-0.00706155			2470.0	2.26632e-09
0.02475	0.000583518			2475.0	7.84541e-09
0.0248	-0.00196484			2480.0	2.15137e-08
0.02485	-0.00578737			2485.0	1.20072e-09
0.0249	-0.00578737			2490.0	2.22235e-08
0.02495	-0.00578737			2495.0	1.35464e-08
0.025	-0.0045132			2500.0	4.97315e-09
0.02505	-0.00578737			2505.0	9.13198e-10
0.0251	-0.00323902			2510.0	5.09244e-09
0.02515	-0.00196484			2515.0	7.3427e-09
0.0252	-0.0045132			2520.0	3.67256e-10
0.02525	-0.00706155			2525.0	2.23639e-08
0.0253	-0.00833573			2530.0	1.30824e-08
0.02535	-0.00323902			2535.0	7.17125e-09
0.0254	0.000583518			2540.0	8.25188e-09
0.02545	-0.00578737			2545.0	5.80467e-08
0.0255	-0.0134324			2550.0	1.76742e-08
0.02555	-0.0121583			2555.0	1.6419e-09
0.0256	-0.00960991			2560.0	2.5014e-09
0.02565	-0.00706155			2565.0	8.6477e-09
0.0257	-0.00833573			2570.0	2.93217e-08
0.02575	-0.0108841			2575.0	4.15673e-09
0.0258	-0.00833573			2580.0	2.57467e-10
0.02585	-0.00960991			2585.0	4.51991e-09
0.0259	-0.00833573			2590.0	3.31179e-10
0.02595	-0.00706155			2595.0	3.05479e-09
0.026	-0.0045132			2600.0	5.30641e-10
0.02605	-0.00323902			2605.0	7.14801e-09
0.0261	-0.00578737			2610.0	5.29063e-09
0.02615	-0.00706155			2615.0	5.80683e-10
0.0262	0.00313188			2620.0	2.35823e-09
0.02625	0.00313188			2625.0	2.52987e-09
0.0263	-0.00196484			2630.0	7.2683e-10
0.02635	-0.00196484			2635.0	2.26718e-09
0.0264	0.000583518			2640.0	1.89287e-10
0.02645	0.00568023			2645.0	1.59685e-09
0.0265	0.0107769			2650.0	4.15039e-09
0.02655	0.0133253			2655.0	1.30152e-08
0.0266	0.0133253			2660.0	2.43794e-09
0.02665	0.0145995			2665.0	2.55517e-08
0.0267	0.0158737			2670.0	6.09347e-09
0.02675	0.0209704			2675.0	3.01412e-09
0.0268	0.0235187			2680.0	2.57992e-08
0.02685	0.0273413			2685.0	7.62497e-09
0.0269	0.0235187			2690.0	7.55495e-09
0.02695	0.0273413			2695.0	2.5235e-09
0.027	0.0235187			2700.0	3.02512e-09
0.02705	0.0222446			2705.0	7.7476e-10
0.0271	0.0260671			2710.0	4.35903e-09
0.02715	0.0273413			2715.0	2.66719e-09
0.0272	0.0209704			2720.0	4.20111e-10
0.02725	0.0209704			2725.0	1.87619e-09
