Time - piezo	Amplitude - piezo	Unnamed: 2	Unnamed: 3	Frequency [Hz] - piezo (Power Spectrum)	Amplitude - piezo (Power Spectrum)
0.0254	0.0260671			2540.0	5.24491e-09
0.02545	0.0235187			2545.0	1.14878e-08
0.0255	0.0235187			2550.0	2.2345e-09
0.02555	0.0222446			2555.0	2.04008e-09
0.0256	0.0158737			2560.0	6.86117e-09
0.02565	0.0145995			2565.0	1.25407e-08
0.0257	0.00568023			2570.0	9.93415e-09
0.02575	0.00568023			2575.0	5.87144e-09
0.0258	0.00440605			2580.0	5.45877e-09
0.02585	0.00313188			2585.0	1.86847e-09
0.0259	0.000583518			2590.0	4.2095e-09
0.02595	-0.00578737			2595.0	6.39281e-09
0.026	-0.00323902			2600.0	6.27517e-10
0.02605	-0.00196484			2605.0	3.37234e-09
0.0261	-0.00069066			2610.0	1.79276e-09
0.02615	0.00695441			2615.0	2.24909e-09
0.0262	0.00695441			2620.0	3.7429e-09
0.02625	0.00822859			2625.0	1.23453e-08
0.0263	0.00695441			2630.0	5.26961e-09
0.02635	0.0171478			2635.0	1.02319e-08
0.0264	0.0235187			2640.0	5.27948e-09
0.02645	0.0286154			2645.0	2.29746e-09
0.0265	0.0337122			2650.0	1.0606e-08
0.02655	0.0349863			2655.0	6.83379e-09
0.0266	0.0337122			2660.0	7.56194e-10
0.02665	0.0426314			2665.0	2.86078e-09
0.0267	0.0477281			2670.0	1.15486e-09
0.02675	0.0502765			2675.0	1.15835e-08
0.0268	0.0477281			2680.0	1.22576e-08
0.02685	0.0502765			2685.0	4.65034e-09
0.0269	0.0528248			2690.0	1.99495e-09
0.02695	0.0490023			2695.0	7.67756e-09
0.027	0.0490023			2700.0	4.45998e-09
0.02705	0.0477281			2705.0	3.02296e-09
0.0271	0.0451798			2710.0	6.31817e-09
0.02715	0.0439056			2715.0	1.90771e-09
0.0272	0.0388089			2720.0	3.30493e-10
0.02725	0.0337122			2725.0	1.02094e-10
0.0273	0.0337122			2730.0	3.29355e-10
0.02735	0.0247929			2735.0	1.34691e-09
0.0274	0.0235187			2740.0	2.30511e-09
0.02745	0.0196962			2745.0	5.74179e-10
0.0275	0.0107769			2750.0	1.9526e-09
0.02755	0.00440605			2755.0	8.17607e-10
0.0276	-0.00196484			2760.0	7.23487e-09
0.02765	-0.00323902			2765.0	1.1404e-09
0.0277	-0.00706155			2770.0	6.02825e-09
0.02775	-0.00706155			2775.0	5.06405e-09
0.0278	-0.0134324			2780.0	3.24718e-09
0.02785	-0.0147066			2785.0	1.35372e-09
0.0279	-0.0185292			2790.0	2.06097e-09
0.02795	-0.0185292			2795.0	4.04653e-09
0.028	-0.0198033			2800.0	3.0034e-10
0.02805	-0.0185292			2805.0	8.94682e-09
0.0281	-0.0236259			2810.0	1.81466e-09
0.02815	-0.0185292			2815.0	1.76016e-09
